"POID","ContractorID","ProjectID","SupplierID","OrderDate","Status","TotalAmount"
3758,1,,"10066000","2025-02-03 00:00:00",Completed,800.00
3759,1,,"10066000","2021-05-08 00:00:00",Completed,1342700.00
3760,1,,"10066000","2019-04-13 00:00:00",Completed,140730.00
3761,1,,"10066000","2018-07-04 00:00:00",Completed,272400.00
3762,1,,"10066000","2019-12-02 00:00:00",Completed,1054480.00
3763,1,,"10066000","2025-03-05 00:00:00",Completed,21170.00
3764,1,,"10066000","2019-11-17 00:00:00",Completed,43550.00
3765,1,,"10066000","2018-01-22 00:00:00",Completed,61600.00
3766,1,,"10066000","2018-10-08 00:00:00",Completed,1550360.00
3767,1,,"10066000","2023-08-02 00:00:00",Completed,1900.00
3768,1,,"10066000","2021-01-16 00:00:00",Completed,218400.00
3769,1,,"10066000","2024-06-19 00:00:00",Completed,409200.00
3770,1,,"10066000","2019-10-01 00:00:00",Completed,243000.00
3771,1,,"10066000","2022-10-05 00:00:00",Completed,74820.00
3772,1,,"10066000","2022-08-18 00:00:00",Completed,42600.00
3773,1,,"10066000","2021-11-08 00:00:00",Completed,145080.00
3774,1,,"10066000","2024-11-05 00:00:00",Completed,276770.00
3775,1,,"10066000","2023-08-06 00:00:00",Completed,9400.00
3776,1,,"10066000","2024-09-15 00:00:00",Completed,20790.00
3777,1,,"10066000","2023-08-27 00:00:00",Completed,3578730.00
3778,1,,"10066000","2022-07-20 00:00:00",Completed,83710.00
3779,1,,"10066000","2024-10-21 00:00:00",Completed,1882370.00
3780,1,,"10066000","2024-08-04 00:00:00",Completed,30790.00
3781,1,,"10066000","2021-04-16 00:00:00",Completed,582580.00
3782,1,,"10066000","2021-08-09 00:00:00",Completed,30900.00
3783,1,,"10066000","2024-10-27 00:00:00",Completed,70000.00
3784,1,,"10066000","2022-08-19 00:00:00",Completed,831100.00
3785,1,,"10066000","2022-05-07 00:00:00",Completed,100.00
3786,1,,"10066000","2021-01-31 00:00:00",Completed,204800.00
3787,1,,"10066000","2018-06-12 00:00:00",Completed,2800.00
3788,1,,"10066000","2023-07-27 00:00:00",Completed,137410.00
3789,1,,"10066000","2023-10-26 00:00:00",Completed,199100.00
3790,1,,"10066000","2022-03-06 00:00:00",Completed,36470.00
3791,1,,"10066000","2021-06-23 00:00:00",Completed,8130550.00
3792,1,,"10066000","2023-01-09 00:00:00",Completed,103200.00
3793,1,,"10066000","2024-12-05 00:00:00",Completed,5630.00
3794,1,,"10066000","2020-03-17 00:00:00",Completed,65400.00
3795,1,,"10066000","2021-12-27 00:00:00",Completed,207480.00
3796,1,,"10066000","2023-11-27 00:00:00",Completed,270600.00
3797,1,,"10066000","2018-10-26 00:00:00",Completed,43120.00
3798,1,,"10066000","2019-06-24 00:00:00",Completed,46300.00
3799,1,,"10066000","2024-01-14 00:00:00",Completed,772500.00
3800,1,,"10066000","2020-11-25 00:00:00",Completed,24000.00
3801,1,,"10066000","2018-04-08 00:00:00",Completed,79730.00
3802,1,,"10066000","2022-04-05 00:00:00",Completed,56250.00
3803,1,,"10066000","2024-12-28 00:00:00",Completed,759000.00
3804,1,,"10066000","2018-12-20 00:00:00",Completed,70800.00
3805,1,,"10066000","2018-07-31 00:00:00",Completed,63700.00
3806,1,,"10066000","2022-01-28 00:00:00",Completed,83030.00
3807,1,,"10066000","2021-04-07 00:00:00",Completed,2718600.00
3808,1,,"10066000","2023-08-25 00:00:00",Completed,22080.00
3809,1,,"10066000","2021-04-22 00:00:00",Completed,791800.00
3810,1,,"10066000","2020-11-02 00:00:00",Completed,216000.00
3811,1,,"10066000","2023-11-23 00:00:00",Completed,41980.00
3812,1,,"10066000","2018-05-12 00:00:00",Completed,319920.00
3813,1,,"10066000","2018-09-23 00:00:00",Completed,190400.00
3814,1,,"10066000","2019-11-23 00:00:00",Completed,38980.00
3815,1,,"10066000","2019-07-10 00:00:00",Completed,12050.00
3816,1,,"10066000","2024-07-05 00:00:00",Completed,455000.00
3817,1,,"10066000","2023-04-18 00:00:00",Completed,51610.00
3818,1,,"10066000","2023-08-05 00:00:00",Completed,810000.00
3819,1,,"10066000","2019-06-22 00:00:00",Completed,20490.00
3820,1,,"10066000","2025-03-26 00:00:00",Completed,794870.00
3821,1,,"10066000","2018-08-13 00:00:00",Completed,505400.00
3822,1,,"10066000","2021-12-28 00:00:00",Completed,48000.00
3823,1,,"10066000","2024-04-12 00:00:00",Completed,785180.00
3824,1,,"10066000","2018-12-09 00:00:00",Completed,100.00
3825,1,,"10066000","2020-09-04 00:00:00",Completed,232800.00
3826,1,,"10066000","2018-07-21 00:00:00",Completed,15460.00
3827,1,,"10066000","2020-05-08 00:00:00",Completed,47330.00
3828,1,,"10263726","2025-06-27 00:00:00",Completed,3800.00
3829,1,,"10263726","2020-08-19 00:00:00",Completed,68390.00
3830,1,,"10263726","2018-08-17 00:00:00",Completed,18610.00
3831,1,,"10263726","2020-06-02 00:00:00",Completed,3801240.00
3832,1,,"10263726","2018-02-20 00:00:00",Completed,42970.00
3833,1,,"10263726","2018-01-17 00:00:00",Completed,38950.00
3834,1,,"10263726","2022-06-15 00:00:00",Completed,8639520.00
3835,1,,"10263726","2023-01-22 00:00:00",Completed,567170.00
3836,1,,"10263726","2025-03-31 00:00:00",Completed,27940.00
3837,1,,"10263726","2024-09-21 00:00:00",Completed,1383200.00
3838,1,,"10263726","2025-02-13 00:00:00",Completed,911400.00
3839,1,,"10263726","2021-01-18 00:00:00",Completed,1004700.00
3840,1,,"10263726","2021-10-29 00:00:00",Completed,1233230.00
3841,1,,"10263726","2020-06-22 00:00:00",Completed,17900.00
3842,1,,"10263726","2020-09-13 00:00:00",Completed,7400.00
3843,1,,"10263726","2020-05-04 00:00:00",Completed,810900.00
3844,1,,"10263726","2020-10-27 00:00:00",Completed,1660230.00
3845,1,,"10263726","2020-05-09 00:00:00",Completed,23720.00
3846,1,,"10263726","2020-06-26 00:00:00",Completed,33200.00
3847,1,,"10263726","2020-08-31 00:00:00",Completed,43970.00
3848,1,,"10263726","2020-04-15 00:00:00",Completed,700.00
3849,1,,"10263726","2023-09-08 00:00:00",Completed,1069420.00
3850,1,,"10263726","2020-03-12 00:00:00",Completed,34290.00
3851,1,,"10263726","2022-03-11 00:00:00",Completed,254880.00
3852,1,,"10263726","2023-06-16 00:00:00",Completed,14650.00
3853,1,,"10263726","2021-11-24 00:00:00",Completed,99070.00
3854,1,,"10263726","2021-05-07 00:00:00",Completed,21940.00
3855,1,,"10263726","2023-06-01 00:00:00",Completed,47600.00
3856,1,,"10263726","2024-03-29 00:00:00",Completed,738750.00
3857,1,,"10263726","2023-09-03 00:00:00",Completed,64880.00
3858,1,,"10263726","2022-10-18 00:00:00",Completed,40000.00
3859,1,,"10263726","2022-08-07 00:00:00",Completed,1921580.00
3860,1,,"10263726","2020-05-26 00:00:00",Completed,1109600.00
3861,1,,"10263726","2024-07-28 00:00:00",Completed,31300.00
3862,1,,"10263726","2018-03-09 00:00:00",Completed,96490.00
3863,1,,"10263726","2018-10-30 00:00:00",Completed,1676400.00
3864,1,,"10263726","2021-04-25 00:00:00",Completed,228800.00
3865,1,,"10263726","2018-07-12 00:00:00",Completed,531100.00
3866,1,,"10263726","2018-02-13 00:00:00",Completed,6938400.00
3867,1,,"10263726","2020-10-05 00:00:00",Completed,263720.00
3868,1,,"10263726","2021-09-24 00:00:00",Completed,1222450.00
3869,1,,"10263726","2020-11-26 00:00:00",Completed,240000.00
3870,1,,"10263726","2023-07-27 00:00:00",Completed,183840.00
3871,1,,"10263726","2024-06-01 00:00:00",Completed,39400.00
3872,1,,"10263726","2021-05-06 00:00:00",Completed,471410.00
3873,1,,"10263726","2023-12-09 00:00:00",Completed,123600.00
3874,1,,"10263726","2023-09-23 00:00:00",Completed,3903740.00
3875,1,,"10263726","2024-02-07 00:00:00",Completed,297600.00
3876,1,,"10263726","2023-06-08 00:00:00",Completed,34780.00
3877,1,,"10263726","2023-12-24 00:00:00",Completed,38760.00
3878,1,,"10263726","2019-11-27 00:00:00",Completed,4280.00
3879,1,,"10263726","2018-11-27 00:00:00",Completed,9625790.00
3880,1,,"10263726","2018-06-01 00:00:00",Completed,74780.00
3881,1,,"10263726","2020-12-01 00:00:00",Completed,700.00
3882,1,,"10263726","2021-12-04 00:00:00",Completed,35200.00
3883,1,,"10263726","2018-09-22 00:00:00",Completed,221160.00
3884,1,,"10263726","2021-10-02 00:00:00",Completed,400.00
3885,1,,"10263726","2020-09-17 00:00:00",Completed,52800.00
3886,1,,"10263726","2022-10-16 00:00:00",Completed,806210.00
3887,1,,"10263726","2023-11-15 00:00:00",Completed,34660.00
3888,1,,"10263726","2018-04-22 00:00:00",Completed,71400.00
3889,1,,"10263726","2023-06-21 00:00:00",Completed,63300.00
3890,1,,"10263726","2019-12-25 00:00:00",Completed,2500.00
3891,1,,"10263726","2018-10-19 00:00:00",Completed,781450.00
3892,1,,"10263726","2023-03-17 00:00:00",Completed,130470.00
3893,1,,"10263726","2020-08-24 00:00:00",Completed,720720.00
3894,1,,"10263726","2024-04-03 00:00:00",Completed,192600.00
3895,1,,"10263726","2024-02-28 00:00:00",Completed,206300.00
3896,1,,"10263726","2022-09-05 00:00:00",Completed,93000.00
3897,1,,"10263726","2024-09-07 00:00:00",Completed,2329320.00
3898,1,,"10263726","2018-04-17 00:00:00",Completed,66260.00
3899,1,,"10263726","2022-08-02 00:00:00",Completed,175800.00
3900,1,,"10263726","2023-08-21 00:00:00",Completed,818240.00
3901,1,,"10263726","2020-02-25 00:00:00",Completed,406300.00
3902,1,,"10263726","2018-01-14 00:00:00",Completed,500.00
3903,1,,"10263726","2019-02-02 00:00:00",Completed,16500.00
3904,1,,"10263726","2024-07-13 00:00:00",Completed,521830.00
3905,1,,"10263726","2025-03-04 00:00:00",Completed,1484000.00
3906,1,,"10263726","2021-09-26 00:00:00",Completed,34300.00
3907,1,,"10263726","2021-09-30 00:00:00",Completed,2007260.00
3908,1,,"10263726","2019-03-03 00:00:00",Completed,34600.00
3909,1,,"10263726","2023-05-22 00:00:00",Completed,711170.00
3910,1,,"10263726","2024-03-18 00:00:00",Completed,33900.00
3911,1,,"10263726","2022-01-13 00:00:00",Completed,14745600.00
3912,1,,"10263726","2022-06-23 00:00:00",Completed,10560.00
3913,1,,"10263726","2019-10-24 00:00:00",Completed,40200.00
3914,1,,"10263726","2021-08-26 00:00:00",Completed,221400.00
3915,1,,"10263726","2018-10-20 00:00:00",Completed,1362170.00
3916,1,,"10263726","2020-01-11 00:00:00",Completed,21440.00
3917,1,,"10263726","2022-09-05 00:00:00",Completed,108380.00
3918,1,,"10263726","2020-03-05 00:00:00",Completed,207000.00
3919,1,,"10263726","2022-08-17 00:00:00",Completed,13400.00
3920,1,,"10263726","2020-03-14 00:00:00",Completed,201960.00
3921,1,,"10263726","2021-03-11 00:00:00",Completed,272450.00
3922,1,,"10263726","2018-03-03 00:00:00",Completed,9500.00
3923,1,,"10263726","2025-06-14 00:00:00",Completed,200.00
3924,1,,"10263726","2018-12-10 00:00:00",Completed,64480.00
3925,1,,"10263726","2021-12-10 00:00:00",Completed,323000.00
3926,1,,"10525997","2020-01-03 00:00:00",Completed,25920.00
3927,1,,"10525997","2019-11-17 00:00:00",Completed,108160.00
3928,1,,"10525997","2024-12-31 00:00:00",Completed,498750.00
3929,1,,"10525997","2024-10-18 00:00:00",Completed,254020.00
3930,1,,"10525997","2024-06-16 00:00:00",Completed,42820.00
3931,1,,"10525997","2024-03-17 00:00:00",Completed,7100.00
3932,1,,"10525997","2019-02-09 00:00:00",Completed,26300.00
3933,1,,"10525997","2023-04-12 00:00:00",Completed,582000.00
3934,1,,"10525997","2021-09-23 00:00:00",Completed,6100.00
3935,1,,"10525997","2019-10-18 00:00:00",Completed,600.00
3936,1,,"10525997","2023-08-13 00:00:00",Completed,44260.00
3937,1,,"10525997","2021-11-12 00:00:00",Completed,242000.00
3938,1,,"10525997","2025-03-27 00:00:00",Completed,92020.00
3939,1,,"10525997","2018-01-12 00:00:00",Completed,21200.00
3940,1,,"10525997","2020-10-14 00:00:00",Completed,176800.00
3941,1,,"10525997","2019-09-29 00:00:00",Completed,46460.00
3942,1,,"10525997","2022-06-30 00:00:00",Completed,30780.00
3943,1,,"10525997","2019-01-08 00:00:00",Completed,59200.00
3944,1,,"10525997","2022-07-30 00:00:00",Completed,35440.00
3945,1,,"10525997","2018-08-06 00:00:00",Completed,23320.00
3946,1,,"10525997","2018-06-02 00:00:00",Completed,34500.00
3947,1,,"10525997","2019-12-07 00:00:00",Completed,1422900.00
3948,1,,"10525997","2020-10-14 00:00:00",Completed,296010.00
3949,1,,"10525997","2019-06-05 00:00:00",Completed,335100.00
3950,1,,"10525997","2023-02-28 00:00:00",Completed,29810.00
3951,1,,"10525997","2020-01-26 00:00:00",Completed,2797410.00
3952,1,,"10525997","2019-11-16 00:00:00",Completed,22340.00
3953,1,,"10525997","2024-05-02 00:00:00",Completed,125970.00
3954,1,,"10525997","2018-02-27 00:00:00",Completed,2700.00
3955,1,,"10525997","2020-01-22 00:00:00",Completed,12050.00
3956,1,,"10525997","2023-09-01 00:00:00",Completed,1306030.00
3957,1,,"10525997","2023-08-02 00:00:00",Completed,785900.00
3958,1,,"10525997","2019-10-24 00:00:00",Completed,33500.00
3959,1,,"10525997","2019-08-30 00:00:00",Completed,72960.00
3960,1,,"10525997","2018-08-28 00:00:00",Completed,22410.00
3961,1,,"10525997","2023-08-31 00:00:00",Completed,1312000.00
3962,1,,"10525997","2018-11-24 00:00:00",Completed,30000.00
3963,1,,"10525997","2025-02-27 00:00:00",Completed,85200.00
3964,1,,"10525997","2018-02-02 00:00:00",Completed,70960.00
3965,1,,"10525997","2020-09-10 00:00:00",Completed,712400.00
3966,1,,"10525997","2020-10-26 00:00:00",Completed,87110.00
3967,1,,"10525997","2021-07-19 00:00:00",Completed,25600.00
3968,1,,"10525997","2018-12-03 00:00:00",Completed,116800.00
3969,1,,"10525997","2021-10-17 00:00:00",Completed,438000.00
3970,1,,"10525997","2021-07-23 00:00:00",Completed,9800.00
3971,1,,"10525997","2019-07-19 00:00:00",Completed,824320.00
3972,1,,"10525997","2018-09-29 00:00:00",Completed,6400.00
3973,1,,"10525997","2021-05-27 00:00:00",Completed,223780.00
3974,1,,"10525997","2022-06-13 00:00:00",Completed,17470.00
3975,1,,"10525997","2021-10-05 00:00:00",Completed,2568780.00
3976,1,,"10525997","2023-10-11 00:00:00",Completed,8100.00
3977,1,,"10525997","2021-12-19 00:00:00",Completed,338580.00
3978,1,,"10525997","2018-06-25 00:00:00",Completed,2557800.00
3979,1,,"10525997","2021-07-24 00:00:00",Completed,13660.00
3980,1,,"10525997","2019-01-16 00:00:00",Completed,80990.00
3981,1,,"10525997","2018-01-05 00:00:00",Completed,545380.00
3982,1,,"10525997","2023-02-04 00:00:00",Completed,8500.00
3983,1,,"10525997","2019-02-24 00:00:00",Completed,365900.00
3984,1,,"10525997","2022-12-22 00:00:00",Completed,1112830.00
3985,1,,"10525997","2022-02-02 00:00:00",Completed,247660.00
3986,1,,"10525997","2020-03-08 00:00:00",Completed,23000.00
3987,1,,"10525997","2018-10-10 00:00:00",Completed,24770.00
3988,1,,"10525997","2021-01-01 00:00:00",Completed,29010.00
3989,1,,"10525997","2019-04-13 00:00:00",Completed,270070.00
3990,1,,"10525997","2021-11-05 00:00:00",Completed,448800.00
3991,1,,"10525997","2019-02-04 00:00:00",Completed,32700.00
3992,1,,"10525997","2022-07-15 00:00:00",Completed,29800.00
3993,1,,"10525997","2021-05-21 00:00:00",Completed,84740.00
3994,1,,"10525997","2018-02-10 00:00:00",Completed,28120.00
3995,1,,"10525997","2022-05-14 00:00:00",Completed,4000.00
3996,1,,"10525997","2022-05-13 00:00:00",Completed,378100.00
3997,1,,"10525997","2018-07-23 00:00:00",Completed,39900.00
3998,1,,"10525997","2020-04-18 00:00:00",Completed,240000.00
3999,1,,"10525997","2021-02-28 00:00:00",Completed,356380.00
4000,1,,"10525997","2019-12-16 00:00:00",Completed,162290.00
4001,1,,"10525997","2018-06-23 00:00:00",Completed,499500.00
4002,1,,"10525997","2021-10-09 00:00:00",Completed,3700.00
4003,1,,"10525997","2024-01-19 00:00:00",Completed,1226060.00
4004,1,,"10525997","2025-02-01 00:00:00",Completed,20500.00
4005,1,,"10525997","2020-10-27 00:00:00",Completed,90240.00
4006,1,,"10525997","2024-08-12 00:00:00",Completed,400900.00
4007,1,,"10525997","2018-03-18 00:00:00",Completed,15390.00
4008,1,,"10525997","2018-12-19 00:00:00",Completed,147440.00
4009,1,,"10525997","2018-06-02 00:00:00",Completed,16360.00
4010,1,,"10733311","2019-11-29 00:00:00",Completed,15390.00
4011,1,,"10733311","2018-07-18 00:00:00",Completed,44200.00
4012,1,,"10733311","2024-05-29 00:00:00",Completed,51030.00
4013,1,,"10733311","2024-11-04 00:00:00",Completed,33560.00
4014,1,,"10733311","2021-10-03 00:00:00",Completed,1500.00
4015,1,,"10733311","2022-10-01 00:00:00",Completed,177600.00
4016,1,,"10733311","2018-12-26 00:00:00",Completed,185850.00
4017,1,,"10733311","2020-07-04 00:00:00",Completed,1170000.00
4018,1,,"10733311","2024-11-26 00:00:00",Completed,200.00
4019,1,,"10733311","2021-05-14 00:00:00",Completed,375300.00
4020,1,,"10733311","2019-05-19 00:00:00",Completed,45720.00
4021,1,,"10733311","2018-02-20 00:00:00",Completed,546100.00
4022,1,,"10733311","2021-12-03 00:00:00",Completed,182710.00
4023,1,,"10733311","2025-04-04 00:00:00",Completed,3829300.00
4024,1,,"10733311","2022-12-28 00:00:00",Completed,41700.00
4025,1,,"10733311","2022-04-01 00:00:00",Completed,44100.00
4026,1,,"10733311","2022-02-22 00:00:00",Completed,19500.00
4027,1,,"10733311","2019-12-09 00:00:00",Completed,485390.00
4028,1,,"10733311","2022-01-18 00:00:00",Completed,185200.00
4029,1,,"10733311","2018-01-09 00:00:00",Completed,11320.00
4030,1,,"10733311","2025-02-08 00:00:00",Completed,64800.00
4031,1,,"10733311","2023-05-09 00:00:00",Completed,1021590.00
4032,1,,"10733311","2019-10-12 00:00:00",Completed,921980.00
4033,1,,"10733311","2024-05-25 00:00:00",Completed,279280.00
4034,1,,"10733311","2019-09-15 00:00:00",Completed,592200.00
4035,1,,"10733311","2021-08-07 00:00:00",Completed,513710.00
4036,1,,"10733311","2024-09-13 00:00:00",Completed,40600.00
4037,1,,"10733311","2021-10-02 00:00:00",Completed,106930.00
4038,1,,"10733311","2023-06-18 00:00:00",Completed,485360.00
4039,1,,"10733311","2018-10-08 00:00:00",Completed,907200.00
4040,1,,"10733311","2018-09-10 00:00:00",Completed,559780.00
4041,1,,"10733311","2020-09-15 00:00:00",Completed,246430.00
4042,1,,"10733311","2023-02-11 00:00:00",Completed,487200.00
4043,1,,"10733311","2021-01-31 00:00:00",Completed,632100.00
4044,1,,"10733311","2022-08-09 00:00:00",Completed,18191710.00
4045,1,,"10733311","2021-01-23 00:00:00",Completed,600.00
4046,1,,"10733311","2022-09-21 00:00:00",Completed,187740.00
4047,1,,"10733311","2023-01-05 00:00:00",Completed,410400.00
4048,1,,"10733311","2022-01-08 00:00:00",Completed,7696000.00
4049,1,,"10733311","2019-04-20 00:00:00",Completed,831600.00
4050,1,,"10733311","2024-08-31 00:00:00",Completed,1691330.00
4051,1,,"10733311","2019-03-04 00:00:00",Completed,100.00
4052,1,,"10733311","2025-03-31 00:00:00",Completed,17300.00
4053,1,,"10733311","2020-02-20 00:00:00",Completed,35910.00
4054,1,,"10733311","2021-03-23 00:00:00",Completed,492940.00
4055,1,,"10733311","2021-02-10 00:00:00",Completed,492500.00
4056,1,,"10733311","2020-04-16 00:00:00",Completed,4800.00
4057,1,,"10733311","2021-01-12 00:00:00",Completed,54140.00
4058,1,,"10733311","2021-02-09 00:00:00",Completed,13960.00
4059,1,,"10733311","2018-10-06 00:00:00",Completed,171000.00
4060,1,,"10733311","2025-07-21 00:00:00",Completed,58140.00
4061,1,,"10733311","2019-07-17 00:00:00",Completed,7380.00
4062,1,,"10733311","2023-05-28 00:00:00",Completed,97800.00
4063,1,,"10733311","2018-09-05 00:00:00",Completed,40000.00
4064,1,,"10733311","2019-03-15 00:00:00",Completed,9200.00
4065,1,,"10733311","2022-05-08 00:00:00",Completed,320660.00
4066,1,,"10733311","2019-12-22 00:00:00",Completed,205400.00
4067,1,,"10733311","2021-03-28 00:00:00",Completed,2502530.00
4068,1,,"10733311","2025-02-01 00:00:00",Completed,122200.00
4069,1,,"10733311","2021-03-11 00:00:00",Completed,157440.00
4070,1,,"10733311","2020-04-04 00:00:00",Completed,1191300.00
4071,1,,"10733311","2024-07-13 00:00:00",Completed,1766780.00
4072,1,,"10733311","2024-02-28 00:00:00",Completed,35330.00
4073,1,,"10733311","2018-05-15 00:00:00",Completed,256580.00
4074,1,,"10733311","2024-05-13 00:00:00",Completed,168400.00
4075,1,,"10733311","2020-06-11 00:00:00",Completed,177840.00
4076,1,,"10733311","2022-11-22 00:00:00",Completed,567910.00
4077,1,,"10733311","2023-02-02 00:00:00",Completed,933470.00
4078,1,,"10733311","2020-06-08 00:00:00",Completed,237600.00
4079,1,,"10733311","2021-07-16 00:00:00",Completed,184800.00
4080,1,,"10733311","2021-06-15 00:00:00",Completed,7879500.00
4081,1,,"10733311","2023-12-30 00:00:00",Completed,11850300.00
4082,1,,"10733311","2019-06-18 00:00:00",Completed,323600.00
4083,1,,"10733311","2021-10-11 00:00:00",Completed,100.00
4084,1,,"10733311","2025-03-28 00:00:00",Completed,100220.00
4085,1,,"10733311","2020-02-21 00:00:00",Completed,34500.00
4086,1,,"10733311","2023-03-16 00:00:00",Completed,8370.00
4087,1,,"10733311","2019-01-01 00:00:00",Completed,38500.00
4088,1,,"10733311","2021-05-17 00:00:00",Completed,122400.00
4089,1,,"10733311","2022-11-11 00:00:00",Completed,600.00
4090,1,,"10733311","2019-12-18 00:00:00",Completed,943920.00
4091,1,,"10733311","2022-01-31 00:00:00",Completed,20040.00
4092,1,,"10733311","2018-04-08 00:00:00",Completed,657200.00
4093,1,,"10733311","2021-05-07 00:00:00",Completed,91370.00
4094,1,,"10733311","2021-12-16 00:00:00",Completed,1656400.00
4095,1,,"10733311","2018-04-30 00:00:00",Completed,5803260.00
4096,1,,"10733311","2024-04-15 00:00:00",Completed,672610.00
4097,1,,"10733311","2022-05-25 00:00:00",Completed,3000.00
4098,1,,"10733311","2019-02-28 00:00:00",Completed,458700.00
4099,1,,"10794545","2019-09-09 00:00:00",Completed,318910.00
4100,1,,"10794545","2019-04-17 00:00:00",Completed,7771340.00
4101,1,,"10794545","2022-04-16 00:00:00",Completed,20400.00
4102,1,,"10794545","2019-01-31 00:00:00",Completed,382720.00
4103,1,,"10794545","2022-01-10 00:00:00",Completed,125000.00
4104,1,,"10794545","2020-10-14 00:00:00",Completed,27550.00
4105,1,,"10794545","2020-10-15 00:00:00",Completed,581400.00
4106,1,,"10794545","2020-06-07 00:00:00",Completed,178200.00
4107,1,,"10794545","2022-03-08 00:00:00",Completed,253840.00
4108,1,,"10794545","2020-05-21 00:00:00",Completed,1200.00
4109,1,,"10794545","2019-09-20 00:00:00",Completed,48000.00
4110,1,,"10794545","2024-10-28 00:00:00",Completed,146700.00
4111,1,,"10794545","2024-08-25 00:00:00",Completed,105090.00
4112,1,,"10794545","2018-11-27 00:00:00",Completed,14450.00
4113,1,,"10794545","2024-07-07 00:00:00",Completed,119810.00
4114,1,,"10794545","2019-04-20 00:00:00",Completed,766850.00
4115,1,,"10794545","2019-09-08 00:00:00",Completed,783000.00
4116,1,,"10794545","2018-05-29 00:00:00",Completed,92800.00
4117,1,,"10794545","2021-04-26 00:00:00",Completed,29100.00
4118,1,,"10794545","2020-03-08 00:00:00",Completed,26600.00
4119,1,,"10794545","2019-01-10 00:00:00",Completed,7064640.00
4120,1,,"10794545","2022-01-31 00:00:00",Completed,123000.00
4121,1,,"10794545","2018-07-21 00:00:00",Completed,9400.00
4122,1,,"10794545","2021-03-04 00:00:00",Completed,10240.00
4123,1,,"10794545","2020-06-07 00:00:00",Completed,2500.00
4124,1,,"10794545","2024-06-26 00:00:00",Completed,67620.00
4125,1,,"10794545","2024-11-18 00:00:00",Completed,1520760.00
4126,1,,"10794545","2023-10-06 00:00:00",Completed,505000.00
4127,1,,"10794545","2018-07-26 00:00:00",Completed,228100.00
4128,1,,"10794545","2024-07-05 00:00:00",Completed,35000.00
4129,1,,"10794545","2024-12-03 00:00:00",Completed,10400.00
4130,1,,"10794545","2018-04-16 00:00:00",Completed,1104000.00
4131,1,,"10794545","2023-08-22 00:00:00",Completed,83200.00
4132,1,,"10794545","2018-04-25 00:00:00",Completed,68200.00
4133,1,,"10794545","2022-12-25 00:00:00",Completed,26800.00
4134,1,,"10794545","2020-07-03 00:00:00",Completed,62500.00
4135,1,,"10794545","2022-01-01 00:00:00",Completed,400.00
4136,1,,"10794545","2019-06-05 00:00:00",Completed,21600.00
4137,1,,"10794545","2019-02-06 00:00:00",Completed,654000.00
4138,1,,"10794545","2018-09-25 00:00:00",Completed,1200.00
4139,1,,"10794545","2019-05-03 00:00:00",Completed,19500.00
4140,1,,"10794545","2024-07-15 00:00:00",Completed,200220.00
4141,1,,"10794545","2025-06-30 00:00:00",Completed,7700.00
4142,1,,"10794545","2020-09-08 00:00:00",Completed,100.00
4143,1,,"10794545","2021-01-01 00:00:00",Completed,255020.00
4144,1,,"10794545","2022-09-29 00:00:00",Completed,464100.00
4145,1,,"10794545","2018-09-21 00:00:00",Completed,117020.00
4146,1,,"10794545","2024-10-30 00:00:00",Completed,27810.00
4147,1,,"10794545","2025-06-05 00:00:00",Completed,21180.00
4148,1,,"10794545","2020-10-10 00:00:00",Completed,45500.00
4149,1,,"10794545","2025-07-13 00:00:00",Completed,1782000.00
4150,1,,"10794545","2025-03-25 00:00:00",Completed,1917110.00
4151,1,,"10794545","2020-04-14 00:00:00",Completed,21580.00
4152,1,,"10794545","2024-02-26 00:00:00",Completed,336700.00
4153,1,,"10794545","2021-05-24 00:00:00",Completed,604200.00
4154,1,,"10794545","2022-11-23 00:00:00",Completed,74840.00
4155,1,,"10794545","2024-06-09 00:00:00",Completed,1093400.00
4156,1,,"10794545","2023-03-19 00:00:00",Completed,277880.00
4157,1,,"10794545","2021-01-26 00:00:00",Completed,442320.00
4158,1,,"10794545","2018-04-17 00:00:00",Completed,2160.00
4159,1,,"10794545","2023-10-23 00:00:00",Completed,7950.00
4160,1,,"10794545","2024-02-06 00:00:00",Completed,772930.00
4161,1,,"10794545","2019-05-12 00:00:00",Completed,8400.00
4162,1,,"10794545","2022-06-21 00:00:00",Completed,25390.00
4163,1,,"10794545","2022-11-05 00:00:00",Completed,6840.00
4164,1,,"10794545","2018-12-30 00:00:00",Completed,496800.00
4165,1,,"10794545","2024-01-26 00:00:00",Completed,559800.00
4166,1,,"10794545","2020-09-04 00:00:00",Completed,72720.00
4167,1,,"10794545","2024-08-16 00:00:00",Completed,17110.00
4168,1,,"10794545","2022-10-09 00:00:00",Completed,42690.00
4169,1,,"10794545","2019-11-28 00:00:00",Completed,621000.00
4170,1,,"10794545","2024-10-17 00:00:00",Completed,41200.00
4171,1,,"10794545","2020-05-07 00:00:00",Completed,144200.00
4172,1,,"10794545","2025-05-12 00:00:00",Completed,478580.00
4173,1,,"10794545","2023-08-29 00:00:00",Completed,29180.00
4174,1,,"10794545","2022-05-14 00:00:00",Completed,718930.00
4175,1,,"10794545","2022-12-21 00:00:00",Completed,2777600.00
4176,1,,"10794545","2021-10-25 00:00:00",Completed,2197940.00
4177,1,,"10794545","2019-03-29 00:00:00",Completed,56450.00
4178,1,,"10794545","2020-03-04 00:00:00",Completed,1244700.00
