"ItemID","POID","MaterialID","Quantity","UnitPrice"
2488,1633,"08181586",150,900.00
2489,4315,"89038526",467,600.00
2490,270,"77701200",414,2000.00
2491,4562,"81734598",459,3500.00
2492,4149,"29436733",220,8100.00
2493,2567,"28898923",238,100.00
2494,3075,"43507489",414,1100.00
2495,4150,"09233013",366,5400.00
2496,3553,"13756669",473,400.00
2497,3871,"96125636",201,200.00
2498,32,"03561597",317,100.00
2499,3788,"68387461",302,500.00
2500,3789,"45657579",181,1100.00
2501,3790,"20863865",376,100.00
2502,3388,"65319931",493,1200.00
2503,3307,"00076758",200,500.00
2504,4937,"91887369",27,100.00
2505,517,"09583482",498,2400.00
2506,3872,"40056581",244,2100.00
2507,1715,"27415205",483,200.00
2508,4841,"72160068",40,100.00
2509,518,"01540956",464,600.00
2510,1969,"44769200",431,1800.00
2511,4151,"72383095",109,200.00
2512,4052,"99645480",173,100.00
2513,1716,"98748972",195,2300.00
2514,2981,"54634663",135,700.00
2515,3157,"03561597",379,100.00
2516,1047,"22097220",32,2800.00
2517,1471,"86977837",187,700.00
2518,4400,"47683626",333,2900.00
2519,2238,"72383095",290,200.00
2520,119,"15014631",234,500.00
2521,1126,"32035886",427,100.00
2522,3554,"77490893",465,100.00
2523,4401,"01049999",387,200.00
2524,3620,"53121477",98,100.00
2525,2319,"15492573",356,100.00
2526,271,"48718453",375,3200.00
2527,1208,"56792612",288,100.00
2528,3308,"16753883",259,2200.00
2529,3076,"46843172",411,2400.00
2530,2982,"25529407",262,1500.00
2531,4053,"91744214",133,300.00
2532,2651,"53121477",356,100.00
2533,2801,"51642594",461,100.00
2534,1127,"18814949",63,6400.00
2535,2568,"00435578",232,1100.00
2536,4755,"23978249",317,2600.00
2537,272,"15015458",293,400.00
2538,1898,"49684848",220,2700.00
2539,1393,"18740864",169,200.00
2540,1970,"01540956",150,600.00
2541,273,"13209423",203,200.00
2542,4563,"65151231",91,800.00
2543,4054,"06150444",437,1200.00
2544,33,"09196777",100,500.00
2545,1048,"43524491",344,2400.00
2546,1899,"62682989",26,20200.00
2547,4842,"35575298",53,100.00
2548,769,"10709497",230,100.00
2549,1128,"94713081",253,3000.00
2550,1472,"53843426",156,5600.00
2551,2320,"13009833",245,2100.00
2552,3791,"51220073",479,20700.00
2553,4055,"89949389",197,2500.00
2554,959,"13009833",92,2100.00
2555,2569,"88231132",291,500.00
2556,2148,"57403166",364,29400.00
2557,1049,"64606833",119,5600.00
2558,2415,"12388090",109,200.00
2559,4056,"40264926",425,4800.00
2560,4756,"10117988",153,20500.00
2561,863,"74252420",63,100.00
2562,3309,"78461803",233,100.00
2563,4316,"35935572",290,100.00
2564,1971,"91332642",468,1100.00
2565,1394,"79978790",54,6400.00
2566,1473,"90152735",472,100.00
2567,200,"69008866",177,3000.00
2568,2149,"80048665",76,400.00
2569,2150,"29345092",63,300.00
2570,2983,"35594597",427,200.00
2571,4843,"08593410",290,2600.00
2572,4757,"33101783",147,800.00
2573,2570,"73140807",56,400.00
2574,4057,"04308421",192,300.00
2575,2321,"97942942",356,100.00
2576,1050,"14366125",374,200.00
2577,3792,"29958838",172,600.00
2578,960,"22162965",72,100.00
2579,2802,"81030736",215,2800.00
2580,1209,"65319931",277,1200.00
2581,3694,"81415657",470,600.00
2582,2652,"40603163",80,800.00
2583,4758,"32138745",251,2300.00
2584,3695,"26998038",466,500.00
2585,3873,"01980765",103,1200.00
2586,4237,"72070937",331,2800.00
2587,4564,"86028436",343,100.00
2588,4844,"46164955",248,17200.00
2589,2984,"39349722",104,3700.00
2590,1210,"29476249",479,600.00
2591,3237,"81415657",181,600.00
2592,3158,"09528530",134,5000.00
2593,2045,"26687537",325,2300.00
2594,3077,"72340307",271,200.00
2595,2416,"48966946",382,500.00
2596,2571,"88447167",177,100.00
2597,201,"10099059",99,400.00
2598,2803,"84214382",175,100.00
2599,1549,"89788677",473,800.00
2600,4565,"62820592",179,200.00
2601,202,"87529405",258,22900.00
2602,2804,"01250299",138,1300.00
2603,1051,"37385696",497,700.00
2604,2653,"56623995",226,200.00
2605,3478,"78979095",21,500.00
2606,864,"72909480",287,400.00
2607,2046,"94130244",136,300.00
2608,1634,"33704923",403,2000.00
2609,4665,"86028436",482,100.00
2610,2718,"08181586",479,900.00
2611,34,"13419256",237,400.00
2612,865,"41273847",221,3700.00
2613,2719,"10570592",150,300.00
2614,519,"70993218",119,200.00
2615,1550,"53551839",199,100.00
2616,439,"72070937",96,3100.00
2617,4759,"75283645",239,300.00
2618,3479,"71286543",309,400.00
2619,2805,"13009833",389,2000.00
2620,3696,"37816686",258,100.00
2621,2896,"30587988",379,800.00
2622,1717,"89639081",92,2500.00
2623,4566,"78961459",231,1100.00
2624,3310,"21682744",446,500.00
2625,2239,"33374088",226,300.00
2626,35,"13209423",81,200.00
2627,3480,"80801586",488,2500.00
2628,4938,"40181935",201,1900.00
2629,683,"48181396",412,100.00
2630,1304,"89038526",45,600.00
2631,866,"10576383",184,400.00
2632,4939,"20513739",90,3000.00
2633,4567,"29436733",153,7800.00
2634,120,"68387461",186,500.00
2635,1551,"10570592",25,200.00
2636,440,"96356822",211,100.00
2637,1474,"35812670",187,200.00
2638,4152,"30885476",179,1900.00
2639,2491,"35833156",444,2400.00
2640,441,"87226012",283,300.00
2641,4238,"61662963",54,1800.00
2642,2897,"72772208",51,600.00
2643,1475,"33273328",407,100.00
2644,1900,"74346088",272,700.00
2645,961,"72909480",119,400.00
2646,4239,"62820592",319,200.00
2647,1395,"55177213",131,100.00
2648,3697,"31944441",114,2200.00
2649,520,"56851760",258,400.00
2650,4058,"76460539",141,100.00
2651,1129,"22321899",150,3700.00
2652,1211,"14942603",219,200.00
2653,3159,"12517517",155,2400.00
2654,1212,"10099059",273,400.00
2655,3160,"81030736",181,3000.00
2656,867,"54634663",78,800.00
2657,1635,"86028436",323,100.00
2658,868,"48586340",233,21500.00
2659,1972,"12981052",127,2500.00
2660,684,"18728463",38,3000.00
2661,1636,"86282117",87,3100.00
2662,599,"78961459",417,1200.00
2663,1130,"38840994",187,100.00
2664,2720,"33744231",295,300.00
2665,685,"98847493",356,100.00
2666,1718,"56722344",118,100.00
2667,770,"98847493",29,100.00
2668,4760,"37385696",202,700.00
2669,600,"28898923",367,100.00
2670,1901,"98748972",43,2300.00
2671,4240,"71498611",117,1500.00
2672,2572,"61070189",405,2400.00
2673,121,"96316277",54,4500.00
2674,1052,"80801586",141,2200.00
2675,3793,"12388090",29,200.00
2676,2240,"25556386",407,1300.00
2677,962,"28119557",39,2300.00
2678,1902,"35551614",229,100.00
2679,2806,"20863865",92,100.00
2680,2047,"53551839",425,100.00
2681,4845,"12201654",358,1100.00
2682,2322,"08135295",59,1200.00
2683,4846,"78461803",465,300.00
2684,2151,"61510041",250,100.00
2685,274,"50864911",201,600.00
2686,354,"22162965",205,100.00
2687,3969,"33704923",219,2000.00
2688,2323,"70993218",230,200.00
2689,4761,"38250360",173,100.00
2690,4940,"06818112",385,1900.00
2691,1213,"14942603",245,200.00
2692,963,"67005685",173,400.00
2693,2573,"00965138",86,1200.00
2694,1214,"21429110",278,2700.00
2695,4493,"97854904",128,100.00
2696,36,"80048665",494,400.00
2697,4153,"41273847",159,3800.00
2698,3555,"73197857",206,100.00
2699,3794,"14942603",327,200.00
2700,2721,"56629388",494,200.00
2701,964,"92592466",387,2500.00
2702,869,"04265799",305,2700.00
2703,3078,"45657579",499,1200.00
2704,4154,"56629388",378,200.00
2705,4666,"13209423",327,200.00
2706,4402,"01540956",133,600.00
2707,2152,"88753260",439,10900.00
2708,3970,"96125636",49,200.00
2709,2807,"09121552",99,2600.00
2710,1053,"62092888",62,800.00
2711,2492,"14972279",176,300.00
2712,3874,"21227574",312,13600.00
2713,1396,"89038526",263,600.00
2714,2654,"17778019",290,200.00
2715,1719,"12981052",390,2700.00
2716,3238,"01049999",197,200.00
2717,1805,"96423126",462,1100.00
2718,2324,"70166708",209,100.00
2719,4317,"40181935",486,1900.00
2720,4667,"97854904",94,100.00
2721,4241,"72070937",332,2900.00
2722,1054,"26697396",456,100.00
2723,1476,"72383095",99,200.00
2724,3875,"01540956",496,600.00
2725,686,"01049999",25,200.00
2726,870,"87971488",26,1400.00
2727,2325,"68387461",401,500.00
2728,4568,"34999379",453,200.00
2729,1477,"25714784",180,1100.00
2730,3481,"78461803",223,300.00
2731,1720,"90152297",268,200.00
2732,4668,"97854904",158,100.00
2733,3311,"45657579",237,1200.00
2734,4059,"33101783",200,900.00
2735,4318,"93702683",269,3700.00
2736,1215,"29557077",338,600.00
2737,3876,"51642594",414,100.00
2738,4494,"60855700",246,1500.00
2739,1806,"96593904",473,1900.00
2740,4847,"12388090",133,200.00
2741,3971,"31944441",448,2300.00
2742,3161,"53100814",313,2500.00
2743,521,"58800797",387,100.00
2744,203,"73863413",29,200.00
2745,275,"65181648",197,2200.00
2746,1305,"75283645",57,300.00
2747,4569,"11003626",470,400.00
2748,2985,"14972279",382,300.00
2749,3239,"18728463",118,2600.00
2750,1637,"09233013",124,5400.00
2751,1055,"12517517",189,2400.00
2752,1903,"97739173",446,500.00
2753,2241,"13556182",209,100.00
2754,2808,"22321899",245,3700.00
2755,204,"35551614",398,100.00
2756,3877,"30158366",456,100.00
2757,3698,"30742311",308,500.00
2758,1306,"97969689",194,300.00
2759,1397,"09528530",488,4900.00
2760,355,"85822412",74,2500.00
2761,2048,"83016315",336,400.00
2762,3389,"08135295",327,600.00
2763,771,"75329037",495,100.00
2764,2153,"33273328",493,100.00
2765,4669,"15374874",354,400.00
2766,3079,"79978790",204,7000.00
2767,3699,"65181648",154,2200.00
2768,2809,"23978249",98,2500.00
2769,3795,"65319931",190,1200.00
2770,1478,"88753260",299,11000.00
2771,2574,"28270233",152,2900.00
2772,871,"12575562",91,400.00
2773,2986,"37816686",452,100.00
2774,3390,"42436584",300,300.00
2775,4060,"15015458",171,400.00
2776,3391,"09583482",28,2100.00
2777,2154,"33101783",44,700.00
2778,522,"35935572",376,100.00
2779,1216,"61367643",429,100.00
2780,4670,"86728778",366,100.00
2781,1398,"51019678",303,800.00
2782,3796,"16753883",123,2200.00
2783,3556,"78406989",380,1200.00
2784,4319,"83926371",368,700.00
2785,2810,"21931511",259,2700.00
2786,1399,"63993471",256,500.00
2787,2326,"86977837",231,700.00
2788,4403,"32329237",64,3600.00
2789,122,"81756179",132,300.00
2790,1479,"60291817",355,100.00
2791,3162,"17566185",269,100.00
2792,2898,"00435578",423,1100.00
2793,2987,"56661351",163,1200.00
2794,2327,"14972279",113,300.00
2795,442,"18728463",268,2900.00
2796,2155,"79864260",290,100.00
2797,3240,"37135391",230,1400.00
2798,3392,"08883684",126,100.00
2799,2988,"45176955",244,600.00
2800,4671,"51642594",129,100.00
2801,1480,"10709497",333,100.00
2802,3080,"95690391",294,1000.00
2803,4404,"29557077",131,600.00
2804,1056,"96356822",227,100.00
2805,965,"30728046",55,100.00
2806,872,"43507489",353,1100.00
2807,4570,"16240908",105,20400.00
2808,3878,"96356822",47,100.00
2809,1057,"22969840",263,200.00
2810,4672,"46020613",383,1200.00
2811,4155,"94566031",154,7100.00
2812,2049,"25714784",43,900.00
2813,2493,"35594951",89,51200.00
2814,1307,"57854710",53,1500.00
2815,3393,"98847493",432,100.00
2816,4405,"03999315",151,500.00
2817,772,"35594597",87,200.00
2818,4320,"36913810",297,100.00
2819,356,"99529223",136,800.00
2820,4406,"96125636",487,200.00
2821,37,"07901903",424,1600.00
2822,1217,"89038526",60,600.00
2823,3879,"48586340",484,22600.00
2824,873,"64606833",352,5600.00
2825,2050,"37308985",100,100.00
2826,2051,"18024248",93,1800.00
2827,523,"96423126",191,1100.00
2828,2989,"01250299",431,1300.00
2829,276,"08593410",158,2600.00
2830,3621,"48181396",435,100.00
2831,3163,"82097999",60,100.00
2832,3081,"94427530",148,100.00
2833,277,"71691040",426,100.00
2834,205,"29345092",62,200.00
2835,1721,"96593904",123,2000.00
2836,3312,"13556182",327,100.00
2837,4321,"62820592",294,200.00
2838,206,"61586053",390,3300.00
2839,1400,"09583482",321,2200.00
2840,2655,"56792612",118,100.00
2841,278,"08181586",24,900.00
2842,601,"35503389",170,1700.00
2843,123,"21227574",453,14800.00
2844,279,"56722344",355,200.00
2845,4941,"65228535",162,15000.00
2846,3164,"17558317",170,2900.00
2847,3394,"58353204",105,900.00
2848,1807,"06729990",338,7000.00
2849,2052,"41837852",418,100.00
2850,3972,"05831819",64,100.00
2851,4061,"50929647",30,300.00
2852,1722,"71971316",454,1200.00
2853,2722,"71286543",289,400.00
2854,3313,"82097999",180,100.00
2855,4762,"78339168",255,100.00
2856,3622,"33744231",490,300.00
2857,3700,"04216175",225,1200.00
2858,1058,"71016525",260,2700.00
2859,3395,"62682989",288,21200.00
2860,2723,"57503414",375,1100.00
2861,1904,"44349361",293,500.00
2862,207,"07849494",225,2900.00
2863,2575,"02614124",454,300.00
2864,443,"86028436",426,100.00
2865,2494,"43507489",216,1000.00
2866,773,"76125617",55,200.00
2867,602,"74252420",334,100.00
2868,4763,"07507864",69,200.00
2869,2242,"62043515",352,2300.00
2870,1638,"77490893",55,100.00
2871,2243,"22097220",80,2800.00
2872,4764,"18024248",420,1800.00
2873,2053,"71971316",241,1300.00
2874,3314,"09233013",271,5400.00
2875,2811,"74437458",378,2000.00
2876,1308,"14282218",45,9400.00
2877,1905,"97086737",494,1000.00
2878,4322,"17558317",123,2900.00
2879,1481,"65319931",209,1200.00
2880,4942,"89639081",113,2500.00
2881,524,"00289289",452,600.00
2882,4673,"07849494",335,2900.00
2883,1218,"45176955",143,600.00
2884,1808,"10576383",164,400.00
2885,3396,"56623995",89,200.00
2886,4323,"09289546",190,2500.00
2887,3880,"73140807",456,200.00
2888,774,"13009833",98,2000.00
2889,687,"21472420",206,200.00
2890,357,"12448136",216,4800.00
2891,2990,"13718431",51,800.00
2892,124,"10570592",105,200.00
2893,1219,"10709497",343,100.00
2894,4156,"46020613",279,1200.00
2895,1809,"71971316",190,1200.00
2896,4571,"88231132",181,500.00
2897,3397,"44349361",390,500.00
2898,4674,"25556386",43,1300.00
2899,1059,"20863865",287,100.00
2900,1973,"12517517",336,2400.00
2901,1309,"12575562",325,400.00
2902,1220,"98046763",100,4300.00
2903,4765,"18728463",396,1900.00
2904,4062,"91497616",489,200.00
2905,1639,"35812670",397,200.00
2906,3701,"07774584",150,5100.00
2907,1974,"56851760",253,400.00
2908,2812,"54038913",419,600.00
2909,3557,"51220073",276,21000.00
2910,444,"53100814",302,2900.00
2911,2724,"22097220",157,2800.00
2912,1482,"21687165",271,3000.00
2913,1975,"72160068",368,100.00
2914,280,"41837852",468,100.00
2915,3482,"30587988",94,800.00
2916,2054,"89788677",313,900.00
2917,3623,"22097220",210,2800.00
2918,1810,"85822412",431,2200.00
2919,2328,"94427530",182,100.00
2920,3398,"58812137",254,100.00
2921,1723,"26687537",226,2300.00
2922,3973,"74346088",333,700.00
2923,4157,"65319931",388,1200.00
2924,3881,"95004803",414,700.00
2925,2055,"74346088",494,700.00
2926,2899,"24627347",107,100.00
2927,208,"96423126",88,1000.00
2928,209,"54547971",349,6200.00
2929,2656,"10752378",237,25000.00
2930,4572,"13009833",167,2100.00
2931,3483,"35264581",255,700.00
2932,2725,"00435578",482,1300.00
2933,2495,"09832887",359,100.00
2934,4063,"27415205",202,200.00
2935,3882,"77490893",352,100.00
2936,3165,"13419256",407,400.00
2937,688,"73793389",250,100.00
2938,4848,"25808537",340,300.00
2939,2813,"95004803",374,1000.00
2940,3624,"65569635",43,4000.00
2941,2576,"15015458",36,400.00
2942,281,"74752529",364,700.00
2943,4158,"16879290",24,100.00
2944,445,"38285503",445,2300.00
2945,4943,"78320463",287,3100.00
2946,4766,"67834855",192,2800.00
2947,1131,"07507864",33,200.00
2948,4324,"02823170",27,4300.00
2949,3883,"94713081",76,3000.00
2950,2577,"13756669",425,400.00
2951,4573,"33046464",361,400.00
2952,3315,"74346088",395,700.00
2953,1310,"42235350",338,1100.00
2954,603,"76149359",73,5100.00
2955,4675,"05917225",122,2200.00
2956,2329,"37816686",112,100.00
2957,1724,"10117988",114,20500.00
2958,3399,"71979055",381,2800.00
2959,3884,"96102525",231,400.00
2960,4495,"35159040",472,1700.00
2961,446,"33704923",317,2000.00
2962,38,"56722344",159,100.00
2963,3702,"17758595",373,400.00
2964,4159,"86728778",82,100.00
2965,358,"77701200",237,2000.00
2966,4574,"31568532",82,100.00
2967,3082,"23978249",113,2300.00
2968,3703,"90377459",435,100.00
2969,1906,"55177213",407,100.00
2970,1221,"79864260",280,100.00
2971,4849,"83016315",438,400.00
2972,1401,"73793389",319,100.00
2973,447,"78461803",472,300.00
2974,4064,"58800797",92,100.00
2975,1132,"81030736",126,3000.00
2976,1907,"60211891",66,4900.00
2977,2814,"35650176",282,200.00
2978,2991,"28119557",273,1900.00
2979,2156,"29436733",70,7300.00
2980,2330,"72772208",397,600.00
2981,2900,"85125977",375,3800.00
2982,1908,"38840994",209,100.00
2983,3316,"12517517",419,2400.00
2984,3083,"81734598",447,3500.00
2985,2157,"18740864",67,200.00
2986,39,"21429110",195,2700.00
2987,1402,"21172421",125,100.00
2988,4944,"15492573",29,100.00
2989,1133,"75863473",89,100.00
2990,1725,"57403166",491,29400.00
2991,4065,"13718431",409,800.00
2992,3885,"62092888",66,800.00
2993,1640,"67898694",368,200.00
2994,1060,"47683626",291,2600.00
2995,4945,"26687537",286,1600.00
2996,525,"71498611",127,1900.00
2997,1811,"01250299",287,1300.00
2998,526,"76644106",234,2800.00
2999,1552,"65181648",433,2200.00
3000,359,"37308985",394,100.00
3001,3797,"40603163",55,800.00
3002,3798,"11668732",463,100.00
3003,4325,"09583482",300,2200.00
3004,3558,"17758595",419,400.00
3005,1403,"07901903",353,1600.00
3006,4850,"22321899",159,3700.00
3007,2578,"24627347",493,100.00
3008,3704,"70166708",133,100.00
3009,1726,"12981052",81,2300.00
3010,3886,"56775103",323,2600.00
3011,2244,"46843172",249,2400.00
3012,1976,"49597086",48,100.00
3013,2815,"04216175",133,1300.00
3014,2056,"36231783",131,100.00
3015,4946,"87775215",469,600.00
3016,4326,"17778019",440,200.00
3017,2992,"17558317",296,2900.00
3018,4851,"50992979",152,1200.00
3019,40,"72772208",257,600.00
3020,2657,"89788677",176,1300.00
3021,448,"13718431",452,700.00
3022,1812,"35496015",477,1300.00
3023,2816,"10099059",164,400.00
3024,2579,"56851377",62,600.00
3025,2993,"21687165",423,3000.00
3026,1134,"22097220",210,2800.00
3027,2658,"41837852",253,100.00
3028,1061,"97942942",246,100.00
3029,3400,"10570592",488,300.00
3030,2158,"45377076",489,2100.00
3031,3084,"79254563",470,700.00
3032,3241,"07270733",401,500.00
3033,1135,"33528453",377,19800.00
3034,874,"30742311",316,500.00
3035,3317,"00076758",247,500.00
3036,4407,"67827638",242,1200.00
3037,1553,"54634663",461,800.00
3038,2057,"30158366",306,100.00
3039,1136,"42091325",180,2400.00
3040,4676,"43524491",418,2400.00
3041,4160,"32329237",239,3300.00
3042,4677,"34999379",191,200.00
3043,1404,"42235350",169,900.00
3044,4575,"67834855",113,2800.00
3045,2058,"35594597",247,200.00
3046,2159,"22097220",128,2800.00
3047,1062,"63440831",239,300.00
3048,4767,"56851377",202,600.00
3049,210,"90625494",294,2500.00
3050,1554,"10570592",60,200.00
3051,3484,"09335534",309,1600.00
3052,3166,"56792612",114,100.00
3053,1137,"69008866",288,3000.00
3054,527,"29345092",69,300.00
3055,2580,"84374605",339,400.00
3056,2901,"17558317",440,2900.00
3057,1727,"76460539",289,100.00
3058,2902,"18566572",73,900.00
3059,125,"88753260",220,10900.00
3060,875,"80388981",97,500.00
3061,528,"10576383",374,400.00
3062,2994,"89889098",276,100.00
3063,3401,"07507864",417,200.00
3064,4576,"18740864",274,200.00
3065,1641,"25529407",197,1500.00
3066,3242,"13141087",238,200.00
3067,1311,"82097999",162,100.00
3068,966,"10752378",47,25000.00
3069,4577,"17758595",370,400.00
3070,4327,"02614124",358,300.00
3071,2659,"56722344",224,200.00
3072,1555,"96356822",372,100.00
3073,4678,"90625494",102,2500.00
3074,1909,"99410741",301,300.00
3075,1312,"48586340",353,17400.00
3076,3887,"05831819",403,100.00
3077,2160,"67491435",422,400.00
3078,4679,"10117988",482,20500.00
3079,2331,"28538251",473,100.00
3080,2161,"63440831",279,300.00
3081,1977,"60855700",57,1600.00
3082,4408,"29436733",404,7400.00
3083,4161,"51642594",84,100.00
3084,1642,"44349361",43,500.00
3085,4242,"42462441",362,300.00
3086,2332,"28609087",270,200.00
3087,4947,"20776478",370,1800.00
3088,604,"85758349",94,2600.00
3089,2162,"76149359",270,4700.00
3090,2817,"37376585",428,2800.00
3091,3559,"90625494",313,2500.00
3092,605,"22321899",268,3700.00
3093,775,"85758349",308,2600.00
3094,4328,"99410741",379,400.00
3095,1405,"48537831",122,300.00
3096,2995,"51220073",177,20500.00
3097,2245,"28754377",53,400.00
3098,2163,"42091325",480,2400.00
3099,4162,"97942942",273,100.00
3100,3402,"12660194",101,100.00
3101,4496,"72374753",200,3400.00
3102,41,"14665841",79,900.00
3103,449,"28270233",390,2900.00
3104,282,"26697396",284,100.00
3105,1138,"17778019",188,200.00
3106,2996,"21472420",124,200.00
3107,4329,"83926371",157,1000.00
3108,4497,"80801586",223,2200.00
3109,4243,"42235350",492,1100.00
3110,1406,"18566572",335,1000.00
3111,4330,"96423126",122,1100.00
3112,4163,"75283645",24,300.00
3113,689,"56851760",276,400.00
3114,211,"94130244",193,400.00
3115,1313,"01980765",409,1200.00
3116,606,"10752378",84,25000.00
3117,3625,"16753883",110,2200.00
3118,4768,"99410741",480,300.00
3119,4578,"99486328",287,800.00
3120,4164,"68139880",180,3000.00
3121,2997,"54038913",326,600.00
3122,1643,"30158366",22,100.00
3123,3318,"71498611",203,2100.00
3124,1556,"09233013",472,5400.00
3125,3243,"91306093",76,3300.00
3126,3705,"75283645",342,300.00
3127,4165,"21931511",311,1800.00
3128,2246,"43507489",126,1200.00
3129,1407,"09528530",428,4800.00
3130,4852,"22162965",205,100.00
3131,1222,"57854710",197,1500.00
3132,3706,"42235350",41,700.00
3133,4166,"21472420",404,200.00
3134,4331,"02614124",200,300.00
3135,4244,"92363534",424,100.00
3136,1314,"27326368",262,2300.00
3137,2333,"73863413",433,200.00
3138,2164,"48586340",220,16800.00
3139,4948,"98847493",55,100.00
3140,4680,"79978790",494,6700.00
3141,1813,"72070937",470,3500.00
3142,3085,"60211891",43,5000.00
3143,690,"81734598",411,3500.00
3144,4245,"21931511",196,2500.00
3145,4167,"81756179",94,200.00
3146,4246,"40264926",144,4800.00
3147,2334,"60211891",108,4500.00
3148,3086,"78961459",288,1100.00
3149,3707,"22969840",202,200.00
3150,3560,"35575298",312,100.00
3151,2581,"77490893",453,100.00
3152,1978,"96423126",99,1100.00
3153,3167,"53826716",108,3100.00
3154,607,"29557077",69,600.00
3155,2582,"08593410",192,2900.00
3156,1979,"88753260",57,10400.00
3157,2335,"54547971",160,6200.00
3158,2059,"11496211",408,1900.00
3159,4853,"63440831",295,300.00
3160,876,"47553014",442,100.00
3161,1223,"62043515",464,2600.00
3162,42,"92747083",63,400.00
3163,43,"07672593",370,300.00
3164,3244,"89038526",261,600.00
3165,4854,"42091325",51,2400.00
3166,3799,"92592466",309,2500.00
3167,4168,"90152735",459,100.00
3168,2060,"46843172",166,2400.00
3169,3974,"00475894",182,100.00
3170,4579,"22969840",87,200.00
3171,4855,"05831819",158,100.00
3172,3561,"97942942",227,100.00
3173,2818,"65579548",295,800.00
3174,4409,"38250360",47,100.00
3175,2726,"72394227",296,200.00
3176,3403,"10117988",427,20500.00
3177,3245,"87226012",311,500.00
3178,2165,"43507489",233,1200.00
3179,2819,"30885476",406,1800.00
3180,3708,"58800797",344,100.00
3181,529,"85758349",244,2600.00
3182,3168,"78461803",341,200.00
3183,877,"03356886",192,300.00
3184,3319,"37338124",365,1300.00
3185,530,"33374088",242,300.00
3186,2247,"75563727",438,100.00
3187,2998,"60855700",193,1500.00
3188,283,"00965138",413,1200.00
3189,2583,"07634247",373,1500.00
3190,4332,"07849494",47,2900.00
3191,44,"16879290",392,100.00
3192,608,"15015458",59,400.00
3193,2496,"96917555",366,100.00
3194,3975,"94566031",402,7100.00
3195,1063,"30587988",51,700.00
3196,4247,"10099059",345,400.00
3197,2999,"26697396",358,100.00
3198,2903,"22162965",53,100.00
3199,4333,"10099059",496,400.00
3200,1483,"37338124",325,1200.00
3201,1484,"78339168",366,100.00
3202,691,"99990728",398,600.00
3203,609,"21429110",128,2700.00
3204,531,"62043515",97,3500.00
3205,4769,"34999379",404,200.00
3206,3976,"82097999",89,100.00
3207,2248,"61586053",187,2900.00
3208,610,"32787299",487,100.00
3209,4169,"85822412",345,1800.00
3210,45,"40603163",252,800.00
3211,776,"99529223",451,900.00
3212,2166,"70166708",296,100.00
3213,3485,"42436584",386,300.00
3214,532,"35503389",147,1900.00
3215,2820,"08526544",88,1400.00
3216,284,"30742311",95,400.00
3217,3888,"35812670",357,200.00
3218,533,"57503414",170,1100.00
3219,4410,"07672593",345,300.00
3220,4334,"07672593",170,300.00
3221,4949,"54547971",164,6200.00
3222,4248,"85132217",178,700.00
3223,3562,"80388981",157,400.00
3224,1139,"92363534",270,100.00
3225,3000,"17558317",289,2900.00
3226,611,"15374874",141,300.00
3227,126,"35351479",44,3200.00
3228,1140,"04265799",371,2500.00
3229,1064,"78320463",164,3200.00
3230,2417,"85225343",306,100.00
3231,3800,"89889098",240,100.00
3232,3709,"97942942",447,100.00
3233,127,"25556386",355,1300.00
3234,3889,"01049999",344,200.00
3235,4856,"27415205",256,200.00
3236,2167,"17232410",144,700.00
3237,4580,"51642594",218,100.00
3238,692,"68137358",367,500.00
3239,2904,"37135391",215,1400.00
3240,3246,"32035886",88,100.00
3241,878,"53826716",273,3100.00
3242,2660,"92747083",292,400.00
3243,3404,"57503414",116,1100.00
3244,2249,"50992979",415,1100.00
3245,4411,"58353204",466,900.00
3246,4335,"89949389",456,3100.00
3247,2336,"09046318",345,3000.00
3248,1315,"83016315",109,400.00
3249,3801,"97861742",274,300.00
3250,3169,"35551614",294,100.00
3251,4249,"77736262",490,1400.00
3252,3890,"06323852",395,2500.00
3253,534,"04308421",473,400.00
3254,128,"17566185",453,100.00
3255,3710,"98046763",63,4600.00
3256,2061,"58800797",391,100.00
3257,212,"57503414",52,1100.00
3258,1065,"86637649",321,1600.00
3259,1066,"04265799",478,2400.00
3260,4950,"77736262",134,1400.00
3261,46,"61586053",135,1900.00
3262,1814,"04265799",280,2400.00
3263,4681,"46843172",492,2400.00
3264,1644,"06150444",99,1600.00
3265,2168,"40056581",387,1700.00
3266,2497,"81734598",167,3500.00
3267,360,"56792612",73,100.00
3268,4682,"28898923",353,100.00
3269,2727,"35503389",179,2200.00
3270,3711,"74252722",58,600.00
3271,3087,"81030736",423,3200.00
3272,4498,"58353204",79,700.00
3273,4499,"75863473",225,100.00
3274,2062,"13419256",380,400.00
3275,2728,"28538251",153,100.00
3276,2905,"56306997",395,100.00
3277,2584,"77736262",274,1400.00
3278,129,"23978249",447,2700.00
3279,2169,"56629388",119,200.00
3280,1728,"19175900",157,100.00
3281,2729,"47553014",424,100.00
3282,1316,"90625494",209,2500.00
3283,3626,"75345555",457,5000.00
3284,4581,"85225343",311,100.00
3285,2337,"82097999",219,100.00
3286,1815,"33704923",346,2000.00
3287,2498,"03561597",221,100.00
3288,2063,"06150444",164,1100.00
3289,2418,"26998038",342,500.00
3290,3170,"09121552",136,2600.00
3291,1980,"21687165",160,3000.00
3292,2170,"81734598",46,3500.00
3293,4170,"91887369",412,100.00
3294,1910,"12201654",254,1100.00
3295,1557,"22162965",61,100.00
3296,777,"97861742",289,300.00
