transaction_id	company_id	material_id	quantity	price_per_unit	discount_rate	total_price	transaction_date	notes
30800299	61105967	01297845	482	100	6	45310	2021-02-23	Promotional offer - negotiated discount (6%) due to order size
40941704	31230905	30158366	286	100	0	28600	2022-10-12	
61611420	67494975	01049999	103	200	1	20390	2018-09-14	Volume rebate - small percentage off (1%)
27015036	40651351	53843426	42	5100	0	214200	2019-06-05	
00067532	13785739	89949389	80	2900	0	232000	1965-01-15	
39148490	40384596	30885476	185	2100	8	357420	2023-08-29	Bulk order discount - negotiated discount (8%) due to order size
83074736	89840181	37385696	427	700	6	700	2021-10-29	Early payment discount - negotiated discount (6%) due to order size
62202674	69423782	35812670	406	200	2	79580	2023-06-10	Loyal customer - small percentage off (2%)
92723310	01299532	09289546	192	2700	10	466560	1973-08-30	End-of-quarter promotion - negotiated discount (10%) due to order size
16804409	41147018	09736572	44	500	0	22000	2020-08-15	
32516114	69423782	21172421	448	100	0	44800	2022-01-22	
92722612	42927237	29958838	396	300	0	118800	2023-01-06	
51054194	77801995	60855700	205	1600	3	318160	2022-03-01	Promotional offer - small percentage off (3%)
76892425	31025923	67187530	242	3000	4	696960	2023-04-16	Promotional offer - small percentage off (4%)
99877523	63786646	84705205	446	5400	9	2191640	2023-10-10	Promotional offer - negotiated discount (9%) due to order size
56297791	70973120	07901903	456	1600	4	700420	2021-05-03	Promotional offer - small percentage off (4%)
40207412	54295560	44349361	279	500	4	133920	2022-12-19	Clearance sale - small percentage off (4%)
90434650	46447415	91306093	411	3300	0	1356300	1977-09-16	
60255480	50337515	32138745	319	2900	0	925100	2022-05-26	
96247335	80569878	53188295	376	1000	5	1000	2023-01-14	Seasonal discount - small percentage off (5%)
05999805	02657876	48537831	288	400	7	107140	2021-11-07	Seasonal discount - negotiated discount (7%) due to order size
13153702	07823394	42436584	305	300	0	91500	2025-03-15	
80113621	47582693	01540956	348	600	9	190010	2019-03-08	Early payment discount - negotiated discount (9%) due to order size
70929888	31914960	97086737	369	700	0	258300	2018-06-23	
97524060	60560626	11496211	39	1100	6	40330	2023-07-15	Clearance sale - negotiated discount (6%) due to order size
94229392	51554249	07270733	475	500	8	218500	2019-01-19	Bulk order discount - negotiated discount (8%) due to order size
22950104	18737928	18566572	460	1000	0	460000	2022-02-18	
94248228	45065775	23978249	199	2500	1	492520	1964-05-29	Contractual rebate - small percentage off (1%)
27022886	12342511	72772208	140	600	5	600	2021-06-22	Contractual rebate - small percentage off (5%)
90122927	44970299	56851377	409	600	3	238040	1957-11-26	Clearance sale - small percentage off (3%)
76776604	09766863	90625494	53	2500	3	128520	2018-08-30	Volume rebate - small percentage off (3%)
34910299	24869040	41273847	361	4000	0	1444000	2019-01-13	
59699603	15791542	73793389	214	100	0	21400	2021-03-22	
28209020	58542299	90625494	457	2500	3	1108220	2019-01-02	Special pricing for repeat client - small percentage off (3%)
04478095	74683602	35594597	465	200	10	83700	2018-12-03	Bulk order discount - negotiated discount (10%) due to order size
25839833	46313881	45540424	485	100	2	47530	2023-04-02	Loyal customer - small percentage off (2%)
47549698	38885976	48586340	206	18400	0	3790400	1958-10-12	
38253369	74769045	56851377	446	600	0	267600	2018-09-28	
84303338	19463689	57854710	470	1600	4	721920	2019-05-29	Clearance sale - small percentage off (4%)
02213616	27546581	10752378	309	25000	5	7338750	1963-01-25	Early payment discount - small percentage off (5%)
38542714	04833709	85225343	364	100	0	36400	2021-03-21	
70787239	39339185	56629388	144	200	0	28800	2023-05-12	
01208710	47101408	91332642	150	400	1	59400	2021-01-11	Clearance sale - small percentage off (1%)
75877730	79399208	71498611	267	2100	0	560700	2018-09-19	
95046614	34090488	15014631	121	700	1	83850	2020-11-16	Bulk order discount - small percentage off (1%)
01742570	70967023	97969689	395	300	4	113760	2020-08-22	Loyal customer - small percentage off (4%)
42140502	64990728	76155465	198	100	5	18810	2021-05-28	Seasonal discount - small percentage off (5%)
71712732	86322761	75329037	57	100	5	5420	2019-05-14	End-of-quarter promotion - small percentage off (5%)
76758565	78160387	41698136	287	700	3	194870	2021-08-01	Bulk order discount - small percentage off (3%)
25367422	46922794	32787299	160	100	0	16000	2025-04-01	
65175523	81344051	20863865	132	100	0	13200	2024-01-11	
40245492	64921282	56851377	384	600	2	225790	2021-12-26	Promotional offer - small percentage off (2%)
15360451	89258592	33704923	275	2000	0	550000	2023-11-20	
90539415	19549147	41837852	421	100	3	40840	1978-06-30	End-of-quarter promotion - small percentage off (3%)
44424777	28328790	97086737	155	1000	2	151900	2019-01-15	Volume rebate - small percentage off (2%)
44987695	68196067	08593410	413	2500	0	1032500	2024-05-14	
94448564	93681935	35496015	473	1300	20	1300	2019-07-14	Contractual rebate - significant discount (20%) for promotional/clearance
86281557	94722845	32035886	426	100	9	38770	2024-03-22	Early payment discount - negotiated discount (9%) due to order size
00019839	23033448	13756669	413	400	0	165200	2020-04-30	
26932860	84678818	13009833	145	2000	2	284200	1959-02-11	Clearance sale - small percentage off (2%)
81061125	09040532	84214382	473	100	0	47300	1969-04-22	
51688902	68046683	07507864	245	200	7	45570	2023-05-07	Contractual rebate - negotiated discount (7%) due to order size
43676436	57328375	25714784	27	1000	0	27000	2024-02-22	
56624760	43892728	35264581	437	600	4	251710	2020-01-07	Loyal customer - small percentage off (4%)
40012688	77952719	80388981	484	500	0	242000	2018-07-31	
95854541	02843792	07849494	183	2900	5	504160	2018-04-10	Loyal customer - small percentage off (5%)
88917401	07187050	00475894	350	100	3	33950	2020-11-04	Special pricing for repeat client - small percentage off (3%)
89412271	33489817	55177213	291	100	12	25610	2023-02-02	Clearance sale - significant discount (12%) for promotional/clearance
36677329	75529600	48181396	453	100	0	45300	2020-09-06	
84844360	66887919	89038526	229	600	0	137400	2020-04-04	
01544520	85896552	29219319	57	2100	4	114910	2020-03-17	Early payment discount - small percentage off (4%)
32956101	29605377	91744214	112	400	5	400	2019-10-26	Clearance sale - small percentage off (5%)
94673207	39529135	73140807	369	500	0	184500	2022-07-06	
50225071	89283415	74252420	361	100	2	35380	2019-03-16	End-of-quarter promotion - small percentage off (2%)
55902993	75385806	37376585	253	2300	0	581900	2024-07-23	
70636294	63786646	00076758	159	500	2	77910	2020-12-13	End-of-quarter promotion - small percentage off (2%)
15668165	35034250	33101783	280	900	10	226800	2019-02-22	End-of-quarter promotion - negotiated discount (10%) due to order size
98230972	11039306	20863865	195	100	0	19500	2021-11-02	
57762782	23954042	29436733	188	7200	0	1353600	2023-11-04	
22882467	96683668	45540424	486	100	7	45200	2020-09-16	Seasonal discount - negotiated discount (7%) due to order size
14655752	49779213	89038526	83	600	15	42330	2024-02-29	Clearance sale - significant discount (15%) for promotional/clearance
99726822	25510665	98748972	490	2300	0	1127000	2018-04-30	
42515419	31038236	59302158	399	3500	0	1396500	2021-11-08	
48556008	98620372	69008866	412	3000	1	1223640	2025-06-26	Volume rebate - small percentage off (1%)
06653683	40651351	42339391	58	300	0	17400	2020-05-27	
18534428	86322761	96102525	321	400	5	121980	2021-04-25	Seasonal discount - small percentage off (5%)
79516293	20613386	70166708	188	100	14	16170	2019-04-10	End-of-quarter promotion - significant discount (14%) for promotional/clearance
49785069	75096347	07849494	363	2900	0	1052700	2024-03-31	
25564272	23632696	10709497	229	100	6	21530	2021-06-17	Bulk order discount - negotiated discount (6%) due to order size
03633261	44164978	72070937	375	3000	8	1035000	2023-07-03	Seasonal discount - negotiated discount (8%) due to order size
86904011	23954695	35812670	423	200	0	84600	2024-10-17	
45547011	95198207	38250360	363	100	7	33760	2019-05-22	Clearance sale - negotiated discount (7%) due to order size
63155733	97568239	98748972	108	2300	18	203690	2019-05-11	Loyal customer - significant discount (18%) for promotional/clearance
62681129	06317710	11496211	408	1900	0	775200	2018-08-15	
79105822	10898197	71182864	419	100	9	38130	2020-02-21	Contractual rebate - negotiated discount (9%) due to order size
78742903	17065579	07849494	450	2900	8	1200600	2024-04-02	Promotional offer - negotiated discount (8%) due to order size
70601630	48662311	50806024	180	1100	0	198000	2018-12-16	
84277985	22029200	41837852	343	100	9	31210	2025-06-28	Loyal customer - negotiated discount (9%) due to order size
42023294	16171913	54118877	341	200	10	61380	2019-12-03	End-of-quarter promotion - negotiated discount (10%) due to order size
84582503	76014730	88550256	496	2700	2	1312420	2019-05-03	Volume rebate - small percentage off (2%)
22538317	77952719	70993218	437	200	0	87400	2019-01-05	
73026062	18731502	45540424	58	100	0	5800	2020-11-09	
17727551	54295560	09832887	71	100	1	7030	2020-09-12	Contractual rebate - small percentage off (1%)
81278414	37749336	20514014	94	100	19	7610	2018-08-26	Clearance sale - significant discount (19%) for promotional/clearance
97652826	19030448	59476001	173	100	0	100	2021-09-20	
40066644	54930162	60897765	416	100	2	40770	2023-09-03	Seasonal discount - small percentage off (2%)
60853054	07501258	19268174	236	500	0	118000	2019-11-13	
61547602	70055068	33374088	395	300	2	116130	2021-07-12	Volume rebate - small percentage off (2%)
95234975	42927237	03561597	108	100	3	10480	2024-06-27	Seasonal discount - small percentage off (3%)
03950588	10898197	94196727	284	6200	3	1707980	2023-10-21	Special pricing for repeat client - small percentage off (3%)
38516780	12410582	95004803	433	400	0	173200	2021-11-29	
62022357	29509355	77337818	465	200	0	93000	2018-05-18	
07566497	28328790	96733645	32	400	1	12670	2021-11-04	Clearance sale - small percentage off (1%)
34614328	29472946	53100814	120	2300	2	270480	2023-09-16	Clearance sale - small percentage off (2%)
51030596	07501258	73140807	56	400	1	22180	2023-03-18	Contractual rebate - small percentage off (1%)
81686909	03433615	21172421	307	100	0	30700	2019-06-19	
51102389	88640441	38840994	53	100	4	5090	1957-10-07	Bulk order discount - small percentage off (4%)
77280533	98161378	50119651	317	500	0	158500	1962-11-17	
26513662	53322556	89639081	90	2500	14	193500	2019-03-05	Contractual rebate - significant discount (14%) for promotional/clearance
46581627	26166673	48537831	188	400	20	60160	2021-02-12	Bulk order discount - significant discount (20%) for promotional/clearance
64822331	66981969	01049999	403	200	5	76570	2023-09-29	Seasonal discount - small percentage off (5%)
45691420	41759424	12575562	483	400	0	193200	2021-08-06	
85664150	41479383	13009833	219	2000	8	402960	2021-10-12	Clearance sale - negotiated discount (8%) due to order size
82337634	10525997	26697396	309	100	9	28120	2018-02-10	Volume rebate - negotiated discount (9%) due to order size
22139922	14835163	40056581	199	1700	1	334920	2020-03-22	Loyal customer - small percentage off (1%)
70554298	35034250	28538251	483	100	2	47330	2024-01-18	Clearance sale - small percentage off (2%)
92035639	74512157	83926371	282	1100	1	307100	2022-10-01	Loyal customer - small percentage off (1%)
32798238	62104088	28688676	472	8700	5	3901080	2021-06-04	Bulk order discount - small percentage off (5%)
22771801	46911477	53322630	283	100	3	27450	2019-02-02	Volume rebate - small percentage off (3%)
12279268	27941739	01540956	325	700	12	200200	2018-10-28	Clearance sale - significant discount (12%) for promotional/clearance
74840868	07145630	50864911	475	600	0	285000	2022-05-02	
56097148	24516189	20776478	461	1900	0	875900	2020-06-03	
00017394	15113365	37338124	290	1100	0	319000	2021-06-01	
10287586	79747978	92363534	232	100	11	20650	2024-05-09	Promotional offer - significant discount (11%) for promotional/clearance
04605903	22836432	16879290	311	100	0	31100	2023-10-19	
08238570	35791403	59693914	51	800	0	40800	2024-08-17	
06715802	05022605	78961459	491	1400	2	673650	2022-02-25	Loyal customer - small percentage off (2%)
62744071	41147018	04308421	33	300	8	9110	2022-01-14	Contractual rebate - negotiated discount (8%) due to order size
45068157	82336798	56629388	460	200	17	76360	2019-05-06	Promotional offer - significant discount (17%) for promotional/clearance
94228772	35911278	56267415	308	600	8	170020	2019-10-05	Seasonal discount - negotiated discount (8%) due to order size
23080337	46447415	48586340	344	15600	10	4829760	2023-09-01	Seasonal discount - negotiated discount (10%) due to order size
44828105	72950361	71286543	300	400	0	120000	2024-01-07	
59716476	80017138	56267415	428	600	9	233690	2019-01-18	Bulk order discount - negotiated discount (9%) due to order size
19162252	78031061	92592466	87	2500	0	217500	2018-06-26	
22873170	83369775	26697396	315	100	3	30560	1968-04-15	Early payment discount - small percentage off (3%)
66615094	18610326	33046464	294	400	12	103490	2020-06-13	Loyal customer - significant discount (12%) for promotional/clearance
91114239	07686523	07672593	438	300	7	122200	2020-10-19	Promotional offer - negotiated discount (7%) due to order size
66726125	49722223	21687165	95	3000	0	285000	2020-12-22	
88643935	23508844	57854710	222	1500	0	333000	2022-11-26	
55073167	26010819	87226012	337	300	0	101100	2023-09-17	
75224753	77952719	30587988	404	700	10	254520	1957-04-16	Seasonal discount - negotiated discount (10%) due to order size
14438585	90895581	29587039	394	400	0	157600	2019-02-03	
70066817	84064584	53121477	38	100	3	3690	2024-06-21	Volume rebate - small percentage off (3%)
81422668	38240498	78406989	251	1200	7	280120	2019-09-05	Promotional offer - negotiated discount (7%) due to order size
20911902	28125205	86068655	334	400	0	133600	1955-01-04	
66390375	60623838	14366125	339	200	0	67800	2023-11-18	
28596357	43340368	21687165	341	3000	0	1023000	2024-04-19	
27087356	80301835	79089901	384	100	8	35330	2021-01-03	Promotional offer - negotiated discount (8%) due to order size
70750845	35543835	29476249	23	700	0	16100	2020-03-07	
11009620	54295560	35079938	224	900	4	193540	2018-03-05	Promotional offer - small percentage off (4%)
49808113	12837230	99529223	399	800	8	293660	2020-03-14	Loyal customer - negotiated discount (8%) due to order size
04580283	94823218	71286543	100	400	2	400	2020-01-20	Early payment discount - small percentage off (2%)
11179145	15942680	14366125	23	200	0	4600	2024-08-21	
43418161	39330392	21227574	326	14300	0	14300	2022-02-10	
97885568	35034250	45377076	378	2100	9	722360	2024-01-19	Loyal customer - negotiated discount (9%) due to order size
16619330	44482226	73197857	99	100	0	9900	1954-02-06	
64588989	90927852	54547971	290	6200	5	1708100	2024-06-08	Volume rebate - small percentage off (5%)
64167404	95617517	07270733	177	500	9	80540	2023-04-24	Special pricing for repeat client - negotiated discount (9%) due to order size
39568819	86787680	72556484	192	3000	5	547200	2020-05-13	Clearance sale - small percentage off (5%)
19093162	39330392	85758349	486	2600	3	1225690	2018-03-01	End-of-quarter promotion - small percentage off (3%)
88852390	18737928	72070937	424	3100	0	1314400	2018-03-03	
72665245	08039092	35935572	146	100	1	14450	2024-05-30	Bulk order discount - small percentage off (1%)
01730110	62694334	72383095	162	200	0	32400	2022-02-13	
41702918	80017138	11668732	144	100	0	14400	2021-01-20	
25831077	22560927	32329237	229	3600	0	824400	1978-10-19	
22841364	68624654	28688676	168	8700	3	1417750	2019-07-27	Seasonal discount - small percentage off (3%)
41795769	40645560	32857966	462	600	0	277200	2018-11-18	
50437747	64632941	99410741	26	400	8	400	2020-09-10	Bulk order discount - negotiated discount (8%) due to order size
47211393	17161740	10099059	273	400	0	109200	2024-02-17	
01891761	58542299	95690391	124	1000	2	121520	1960-03-24	Bulk order discount - small percentage off (2%)
29946846	29509355	61367643	246	100	2	24110	2019-04-17	End-of-quarter promotion - small percentage off (2%)
80868033	23954695	99013300	314	200	4	60290	2022-04-02	End-of-quarter promotion - small percentage off (4%)
42124495	43172105	36913810	338	100	0	100	2023-02-19	
18382898	40645560	30742311	124	500	4	59520	2018-11-24	Volume rebate - small percentage off (4%)
75050308	12837230	21831063	72	1300	0	93600	2021-07-02	
02632182	24904634	76149359	27	4800	0	129600	2023-09-27	
56364744	68082877	36231783	124	100	0	12400	2024-05-25	
73632454	46970294	33101783	326	700	16	700	1969-08-24	Special pricing for repeat client - significant discount (16%) for promotional/clearance
70518361	80701981	25487660	478	2900	0	1386200	2021-06-17	
20985020	54295560	26687537	42	2000	4	80640	2018-04-25	Contractual rebate - small percentage off (4%)
69908013	40968696	30885476	319	2000	0	638000	1978-07-15	
92980350	54295560	45657579	317	700	15	188620	1964-09-11	Promotional offer - significant discount (15%) for promotional/clearance
51639747	52060931	96917555	99	100	0	9900	2023-07-09	
85454508	17161740	46020613	161	1200	0	193200	2019-04-17	
19109076	26451856	09046318	401	3000	20	962400	2018-08-22	End-of-quarter promotion - significant discount (20%) for promotional/clearance
07631630	68046683	64254017	464	300	5	132240	2024-09-26	Bulk order discount - small percentage off (5%)
70388158	37749336	93494928	177	3500	9	563740	2023-01-02	Promotional offer - negotiated discount (9%) due to order size
94017192	13125432	64606833	490	5600	1	2716560	2019-10-16	Clearance sale - small percentage off (1%)
65209509	05758218	33704923	346	2000	4	2000	2019-06-13	Volume rebate - small percentage off (4%)
77798937	65821502	28609087	231	200	0	200	2023-04-01	
66416478	86787680	83131979	443	2900	0	1284700	2023-10-05	
94242239	09403603	98748972	135	2300	19	251510	2020-08-14	Clearance sale - significant discount (19%) for promotional/clearance
64845412	85928774	50185867	228	400	3	88460	2021-11-25	Early payment discount - small percentage off (3%)
80354868	89840181	89163423	407	900	0	366300	2021-06-14	
82752369	24516189	15899336	157	600	0	94200	2023-06-20	
45800796	51794209	26719420	325	600	0	195000	2025-02-14	
70188199	96667803	43524491	25	2400	4	57600	2018-11-02	Promotional offer - small percentage off (4%)
35404148	65141323	07774584	59	4700	1	274530	2018-11-28	Special pricing for repeat client - small percentage off (1%)
32270179	02293392	61367643	411	100	0	41100	2022-09-08	
06277233	27416911	85125977	59	3800	17	186090	2019-02-24	Promotional offer - significant discount (17%) for promotional/clearance
35535116	75615196	04216175	187	1300	0	243100	2024-04-22	
30929963	71788450	16090908	184	100	0	18400	2019-11-30	
15940393	28130798	66238574	246	2300	0	565800	2018-08-08	
12650119	35911278	21227574	232	12800	0	2969600	2018-02-24	
28415725	79123028	29557077	313	600	0	187800	2022-05-15	
92689113	16616361	85132217	170	700	2	116620	2023-11-04	Seasonal discount - small percentage off (2%)
84324232	55012454	35351479	296	2700	0	799200	2024-12-11	
99259029	36617654	51642594	408	100	0	40800	2020-10-11	
98490444	04728003	04265799	456	2400	0	1094400	2020-07-16	
54479260	92180085	86028436	154	100	8	14170	2018-06-21	Contractual rebate - negotiated discount (8%) due to order size
90860146	93971044	81030736	88	3400	0	299200	2021-12-14	
43175176	05770629	38285503	372	2300	0	855600	2018-03-08	
88794880	57328375	73793389	353	100	0	35300	2021-06-20	
61399358	23033448	71016525	70	2800	15	166600	2018-01-17	Contractual rebate - significant discount (15%) for promotional/clearance
06810954	02657876	14282218	346	9400	0	3252400	1965-06-12	
66154074	64241800	46843172	111	2400	0	266400	2021-12-18	
45127847	37278909	78979095	44	500	0	500	2025-02-10	
39383350	93485121	64606833	50	5600	15	238000	2019-05-25	End-of-quarter promotion - significant discount (15%) for promotional/clearance
30551652	27582061	97222761	400	800	2	313600	2019-11-27	Volume rebate - small percentage off (2%)
21705404	80301835	25487660	485	2900	4	1350240	2018-01-14	Contractual rebate - small percentage off (4%)
90824415	13785739	06150444	27	1400	8	34780	2021-10-13	Special pricing for repeat client - negotiated discount (8%) due to order size
81066218	67769946	14665841	98	900	7	82030	2019-01-13	Bulk order discount - negotiated discount (7%) due to order size
17736345	88922778	74045292	399	2100	0	837900	2024-09-29	
98917702	15335434	98234974	131	13000	7	1583790	1980-06-19	Bulk order discount - negotiated discount (7%) due to order size
05744220	80569878	00965138	102	1200	0	122400	2023-06-17	
91724109	67959647	05831819	102	100	2	10000	2020-04-12	Promotional offer - small percentage off (2%)
70533085	24840141	11668732	191	100	0	19100	2021-06-11	
94035737	27941739	11003626	391	400	1	154840	2018-10-10	Loyal customer - small percentage off (1%)
47164453	39661729	78406989	344	1200	0	412800	2022-02-26	
87606887	07501258	05917225	462	2200	2	996070	2018-02-27	Bulk order discount - small percentage off (2%)
09041118	76014730	70823176	189	17400	16	17400	2020-04-24	Bulk order discount - significant discount (16%) for promotional/clearance
30726383	90252129	07672593	224	300	0	67200	2018-02-13	
76659282	32250611	79795010	461	1100	0	1100	2018-06-27	
08149990	67683924	61510041	50	100	0	5000	1964-10-21	
10050829	16236048	16240908	478	20300	14	8344920	2024-08-26	Promotional offer - significant discount (14%) for promotional/clearance
56189315	41431025	60291817	30	100	13	2610	2022-12-05	Clearance sale - significant discount (13%) for promotional/clearance
96854339	04833709	80388981	259	500	0	500	2022-06-18	
85492987	86901879	31244663	50	1500	6	70500	2021-10-02	Loyal customer - negotiated discount (6%) due to order size
94684475	31038236	85758349	42	2600	2	107020	1966-05-21	Loyal customer - small percentage off (2%)
12435711	16236048	04308421	470	400	0	188000	2019-12-22	
97723886	29472946	35575298	126	100	3	12220	2018-01-16	End-of-quarter promotion - small percentage off (3%)
21626656	37296105	45657579	460	1300	8	550160	2025-05-18	Early payment discount - negotiated discount (8%) due to order size
87801092	65920478	38250360	262	100	0	26200	2018-11-28	
95796232	86322761	42339391	59	300	0	17700	2022-10-08	
79039243	79928643	17232410	430	600	1	255420	2024-12-30	Promotional offer - small percentage off (1%)
31040218	60560626	96316277	417	4500	0	1876500	2022-10-08	
21530786	18610326	91306093	243	3000	0	729000	1976-05-31	
06936841	35445889	21472420	287	200	1	56830	2023-04-06	Clearance sale - small percentage off (1%)
26322634	93681935	94130244	406	500	0	203000	2019-07-24	
84161677	00224322	12575562	170	400	9	61880	2025-03-02	Volume rebate - negotiated discount (9%) due to order size
96499764	99029913	20513739	438	3000	0	1314000	2020-03-30	
41088898	07823394	13718431	47	900	2	41450	2025-04-27	Contractual rebate - small percentage off (2%)
26784279	63691095	99529223	481	900	0	432900	2021-06-01	
80729129	26215360	60597444	283	100	18	23210	2024-11-13	Contractual rebate - significant discount (18%) for promotional/clearance
88343151	11106966	44769200	288	1800	4	497660	2021-01-12	Loyal customer - small percentage off (4%)
12345340	83771316	65597698	389	700	8	250520	2020-10-08	Bulk order discount - negotiated discount (8%) due to order size
16407384	39529135	01049999	495	200	5	94050	2024-07-19	Seasonal discount - small percentage off (5%)
59509878	12369430	22321899	159	3700	3	570650	2022-04-11	Clearance sale - small percentage off (3%)
75605196	83771316	71286543	330	400	12	116160	2023-08-16	Volume rebate - significant discount (12%) for promotional/clearance
00164816	28792886	10570592	460	200	0	92000	2019-12-03	
38534140	57328375	38250360	224	100	5	21280	2022-08-31	Volume rebate - small percentage off (5%)
19469310	91962950	18728463	106	2900	0	307400	1959-10-03	
52910993	31189426	18728463	210	2600	4	524160	2022-10-29	Contractual rebate - small percentage off (4%)
68551755	27546581	46020613	302	1200	3	351530	2022-01-08	Clearance sale - small percentage off (3%)
99587901	59866571	48966946	144	500	16	60480	2019-01-27	Bulk order discount - significant discount (16%) for promotional/clearance
69478090	02843792	32138745	333	2700	0	899100	1972-10-31	
61884760	93485121	84705205	87	5800	0	504600	2018-07-02	
83714206	74769045	49597086	97	100	6	9120	1960-08-20	Loyal customer - negotiated discount (6%) due to order size
21980592	41251306	24941004	315	300	10	85050	2023-04-24	Seasonal discount - negotiated discount (10%) due to order size
67376902	39339185	56267415	50	600	5	28500	2018-06-21	Special pricing for repeat client - small percentage off (5%)
39140076	01749564	11003626	104	400	0	41600	2025-02-14	
39722907	94036305	63791320	162	100	5	15390	2021-04-26	Special pricing for repeat client - small percentage off (5%)
80713940	16375309	35650176	292	200	8	53730	2021-05-30	Volume rebate - negotiated discount (8%) due to order size
24297203	06008038	34999379	312	200	16	52420	2022-04-25	Promotional offer - significant discount (16%) for promotional/clearance
68337848	45843534	64606833	318	5600	2	1745180	2022-12-15	Volume rebate - small percentage off (2%)
02425264	37278909	09335534	402	2000	9	731640	2020-03-14	Bulk order discount - negotiated discount (9%) due to order size
12724148	79260160	33273328	251	100	1	24850	2021-05-23	Promotional offer - small percentage off (1%)
84733296	71949391	37295260	429	2300	0	986700	2020-03-05	
41908879	95198207	17778019	164	200	8	30180	2024-08-25	Contractual rebate - negotiated discount (8%) due to order size
69559214	43443356	53121477	438	100	2	42920	2019-03-14	End-of-quarter promotion - small percentage off (2%)
14755945	20613386	16879290	112	100	2	10980	1963-10-08	Seasonal discount - small percentage off (2%)
31980641	27582061	49422968	372	500	0	186000	1963-07-11	
49639412	83347386	74593961	175	1800	16	264600	2024-11-23	Loyal customer - significant discount (16%) for promotional/clearance
69097811	41143473	56623995	179	400	7	66590	1956-10-16	End-of-quarter promotion - negotiated discount (7%) due to order size
00474931	47582693	77701200	23	2000	5	43700	2018-10-23	Loyal customer - small percentage off (5%)
97403791	74683602	13903144	246	100	0	24600	2022-03-30	
31096008	51554249	71016525	291	2900	0	843900	2021-09-04	
08440123	33282061	72374753	210	3400	0	714000	2022-09-10	
14134132	89283415	71691040	28	100	0	100	2021-02-24	
85901987	37870138	20776478	68	1900	3	125320	2018-09-21	Bulk order discount - small percentage off (3%)
12226832	57512582	81415657	494	600	3	287510	1978-04-18	End-of-quarter promotion - small percentage off (3%)
75922712	31914960	96593904	422	2000	6	793360	2025-07-20	End-of-quarter promotion - negotiated discount (6%) due to order size
80641073	46922794	14282218	145	9400	0	1363000	2022-05-06	
17665685	20613386	09583482	117	2000	3	226980	1966-09-22	Volume rebate - small percentage off (3%)
44325070	36648250	65319931	228	1200	4	262660	1952-05-12	End-of-quarter promotion - small percentage off (4%)
00115361	27416911	38250360	259	100	2	25380	1975-03-08	Contractual rebate - small percentage off (2%)
85612613	35958097	91497616	88	200	0	17600	1977-06-15	
50801399	68624654	79864260	255	100	6	23970	1952-07-24	Loyal customer - negotiated discount (6%) due to order size
01383179	62512618	26687537	468	2200	2	1009010	2018-03-03	Clearance sale - small percentage off (2%)
23746390	83852408	64935524	440	200	1	87120	2024-03-15	End-of-quarter promotion - small percentage off (1%)
02261590	23897554	63791320	322	100	0	32200	2024-08-31	
93548352	28125205	42091325	54	2500	5	128250	2018-11-08	Seasonal discount - small percentage off (5%)
25924766	53918909	59476001	240	100	8	22080	2019-03-24	Loyal customer - negotiated discount (8%) due to order size
70893333	51794209	10576383	403	400	0	161200	2018-10-06	
52259099	00224322	68387461	186	500	10	83700	2020-01-04	Promotional offer - negotiated discount (10%) due to order size
63489439	72425936	74593961	275	1800	7	460350	2022-07-11	Clearance sale - negotiated discount (7%) due to order size
56948392	99343587	25556386	317	1300	0	412100	2023-10-04	
99063042	87153340	31568532	184	100	0	18400	2023-06-08	
51068416	77261495	54193837	493	2800	3	1338990	2024-08-28	End-of-quarter promotion - small percentage off (3%)
09604531	19310451	42169044	104	100	8	9570	2020-04-13	Special pricing for repeat client - negotiated discount (8%) due to order size
66905493	80569878	24627347	419	100	5	39800	2018-02-28	Promotional offer - small percentage off (5%)
67812871	00224322	46164955	268	16900	13	3940400	1964-07-28	Special pricing for repeat client - significant discount (13%) for promotional/clearance
02755117	51794209	87705310	175	25000	1	4331250	2024-02-20	Promotional offer - small percentage off (1%)
61450343	11919362	79864260	218	100	6	20490	2018-06-22	Loyal customer - negotiated discount (6%) due to order size
09905871	27644530	13903144	471	100	8	43330	2018-07-06	Special pricing for repeat client - negotiated discount (8%) due to order size
45572270	19463689	46843172	370	2400	0	888000	1951-05-02	
73150020	32582657	83016315	500	400	0	200000	2020-03-20	
47589072	61105967	35594597	337	200	4	64700	2025-01-10	Special pricing for repeat client - small percentage off (4%)
95884073	42107607	50929647	497	200	4	95420	2021-10-14	Volume rebate - small percentage off (4%)
78183352	80281819	24627347	464	100	0	100	2023-06-30	
80425857	03028108	20513739	237	3000	0	711000	2023-06-07	
45352757	76938129	70166708	179	100	9	16290	1950-03-07	Clearance sale - negotiated discount (9%) due to order size
63033846	37724506	85511909	115	3000	0	345000	2018-04-14	
04949660	17576025	91332642	464	1000	0	464000	2025-03-11	
85855127	41003527	72772208	246	600	10	132840	2025-05-16	Seasonal discount - negotiated discount (10%) due to order size
48398145	27582061	35159040	168	1700	18	234190	2022-11-15	Clearance sale - significant discount (18%) for promotional/clearance
85733739	36216901	76644106	141	2800	8	363220	2024-08-11	Promotional offer - negotiated discount (8%) due to order size
68151922	63786646	00435578	82	1300	7	99140	1951-08-06	End-of-quarter promotion - negotiated discount (7%) due to order size
35345790	77801995	32138745	89	3100	5	262100	2019-10-01	Special pricing for repeat client - small percentage off (5%)
